ID,Fecha,Provincia,Cantón,Cobertura,Tipo de Protesta,Sub Tipo de Protesta,Actor,Tipo de Actor,Sub Tipo de Actor,Demanda,Tipo de Demanda,Sub Tipo de Demanda,Entidad,Tipo de Entidad,Resolución,Alianza,Clase,Represión,Resumen,Noticias
2992,2016-06-27,Región del Pacífico,Departamento de Managua,Local,Bloqueo,NA,Grupo de ciudadanos,Grupos y/u organizaciones de derechos humanos,De personas privadas de libertad,Liberar a extranjeros de la Caranava del Buen vivir.,Fiscalización de la función pública y rendición de cuentas,"Lucha por la justicia, contra la impunidad y contra la criminalización de la protesta social",Gobierno de Nicaragua,Gobierno en general,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"El grupo de personas que realizaron un plantón frente a la Universidad Centroamericana (UCA) para exigir a las autoridades policiales que entreguen a los jóvenes extranjeros detenidos el fin de semana en la comunidad La Fonseca, en Rivas también bloquearon el tráfico como una manera de ejercer presión.",NA
2993,2016-06-27,Región del Pacífico,Departamento de Managua,Local,Mitin o concentración,NA,Trabajadores de Maquila Sae A Technotex,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,"Mejorar el ambiente laboral, garantizar acceso a agua potable y metas de producción más bajas.",Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Sae A Technotex,Empresas privadas,No diálogo,No registrada o no existencia de alianzas,Particular,Aprehensión de actores,"Trabajadores de la empresa de maquila Sae A Technotex protestaron frente a las instalaciones en la carretera Tipitapa-Masaya, para exigir mejoras en el ambiente laboral, acceso a agua potable y metas de producción más bajas. Al lugar llegaron miembros de la Policía Nacional y cuerpos antimotines, que reprimieron el mitin y detuvieron a trece trabajadores. Ellos solicitaron a la gerencia dialogar con el fin de encontrar puntos de equilibrio para mejorar las condiciones de los más de 3 mil empleados que esa empresa de corte y confección textil vestuario genera en Tipitapa, Managua.",La Prensa: http://www.laprensa.com.ni/2016/06/27/economia/2059250-antimotines-agreden-a-agresiones-en-zona-franca (2016-06-27)
2994,2016-06-27,Región Norte Central,Departamento de Nueva Segovia,Local,Reunión con autoridades,NA,Campesinos de Nueva Segovia,Grupos y/u organizaciones de campesinos y campesinas e indígenas,Campesinos y campesinas,Imponer nuevamente Ley de Veda Forestal,"En favor o en contra de leyes, reglamentos, planes y/o decretos","En favor de leyes, reglamentos, planes y/o decretos",Gobierno en General,Gobierno en general,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Campesinos de Nueva Segovia se reunieron con miembros de Fundenic SOS para exponerles los problemas de deforestación que enfrentan en la zona. En la reunión estuvo presentre el asesor presidencial en temas ambientales, Jaime Incer Barquero. Luego de la reunión, Barquero le envió una misiva al presidente Daniel Ortega, donde le dio a conocer la necesidad de una nueva veda forestal ya que la Ley de Veda existente se venció el 21 de junio de 2016.",La Prensa: http://www.laprensa.com.ni/2016/06/27/nacionales/2058915-campesinos-nueva-segovia-piden-nueva-ley-veda (2016-06-27)
2995,2016-06-28,Región del Pacífico,Departamento de Managua,Local,Mitin o concentración,NA,Trabajadores de Maquila Sae A Technotex,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,"Mejorar el ambiente laboral, garantizar acceso a agua potable y metas de producción más bajas.",Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Sae A Technotex,Empresas privadas,No diálogo,No registrada o no existencia de alianzas,Particular,Aprehensión de actores,"Segundo día de protesta de los trabajadores de Sae A Technotex. Nuevamente protestaron frente a las instalaciones en la carretera Tipitapa-Masaya, para exigir mejoras en el ambiente laboral, acceso a agua potable y metas de producción más bajas. Aún desconocen el paradero de los detenidos durante la protesta del día anterior.",Hoy: http://www.hoy.com.ni/2016/06/28/tension-en-zona-franca/ (2016-06-28)
2996,2016-06-28,Región del Pacífico,Departamento de Managua,Nacional,Marcha,NA,Población sexualmente diversa,Grupos y/u organizaciones de género,De LGBTI,Exigir más tolerancia y respeto a la comunidad sexualmente diverso.,Defensa y/o ampliación de derechos,Defensa y/o ampliación de los derechos de las personas LGBTI,Población en General,Población en general,No registrado,Participación conjunta,General,No registrado o no existencia,Miembros de la comunidad LGBT marcharon para exigir mayor respeto y tolerancia ante la discriminación vivida en diversos ámbitos. Cientos participantes atravesaron vías principales de la ciudad de Managua y culminaron con una concentración en la Rotonda Rubén Darío.,El 19: https://www.el19digital.com/articulos/ver/titulo:43585-tods-somos-la-diversidad (2016-06-28)
2997,2016-06-29,Región del Pacífico,Departamento de Managua,Local,Reunión con autoridades,NA,Trabajadores de Maquila Sae A Technotex,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,"Mejorar el ambiente laboral, garantizar acceso a agua potable y metas de producción más bajas.",Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Sae A Technotex,Empresas privadas,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Luego de una reunión con las autoridades de la empresa de capital coreano Sae A Technotex SA, los más de 3 mil trabajadores que componen la planilla lograron los primeros compromisos con los administrativos de la empresa, tras dos días de protesta, que dejaron a 13 detenidos y decenas de heridos. Pedro Ortega, secretario de asuntos laborales de la Confederación de Trabajadores de las Zonas Francas, uno de los sindicatos que se acobija por la Central Sandinista de Trabajadores, explicó que tras una negociación entre los integrantes del sindicato “El Esfuerzo Democrático” y la empresa acordaron el cese de la violencia y retornar a la normalidad.",La Prensa: http://www.laprensa.com.ni/2016/06/29/economia/2060190-alcanzan-acuerdos-tras-conflicto (2016-06-29)
2998,2016-06-29,Región del Pacífico,Departamento de Carazo,Local,Mitin o concentración,NA,Sindicato de comerciantes ambulantes del Antiguo Mercado de Jinotepe,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector informal o cuenta propia,Conseguir un espacio de trabajo en el Nuevo Mercado de Jinotepe,Defensa del trabajo y las condiciones laborales,Defensa de ventas callejeras y ambulantes,Alcaldía de Jinotepe,Municipalidad en general,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Más de 150 vendedores ambulantes del mercado municipal de Jinotepe en Carazo, se ubicaron en las afueras de la alcaldía de esta ciudad para evidenciar que todos los módulos en el nuevo mercado están ocupados y ya no hay más espacio para ubicarlos. Exigieron a la Municipalidad espacios para ubicarlos.",El Nuevo Diario: http://www.elnuevodiario.com.ni/nacionales/396619-vendedores-ambulantes-quieren-mercado/ (2016-06-29)
2999,2016-06-29,Región del Pacífico,Departamento de Managua,Local,Mitin o concentración,NA,Familiares de Trabajadores detenidos por protestas en Sae A Technotex,Grupos y/u organizaciones de trabajadores y trabajadoras,Del sector privado,"Mejorar el ambiente laboral, garantizar acceso a agua potable y metas de producción más bajas.",Defensa del trabajo y las condiciones laborales,Mejora y/o mantenimiento de las condiciones laborales,Sae A Technotex,Empresas privadas,No diálogo,No registrada o no existencia de alianzas,Particular,Aprehensión de actores,"Familiares de once detenidos tras protesta en la empresa de capital coreano, Sae A Technotex, realizaron una vigilia en las afueras del Distrito Ocho de la Policía, manifestando su indignación ante la aprehensión de los trabajadores. Trabajadores de las zonas francas se incorporaron al mitin una vez que salieron de su jornada laboral.",Hoy: http://www.hoy.com.ni/2016/06/29/zona-franca-tipitapa-protesta-vigilia/ (2016-06-29)
3000,2016-06-29,Región Atlántica,Región Autónoma Atlántico Sur,Local,Declaración pública,Amenaza,Organización Indígena de Pescadores de la Costa Caribe,Grupos y/u organizaciones de campesinos y campesinas e indígenas,Indígenas,Mejorar el precio de compra de la langosta.,Defensa de la producción agropecuaria,Defensa de productos y productores nacionales,Consejo Superior de la Empresa Privada (COSEP),Empresas privadas,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"La Organización Indígena de Pescadores de la Costa Caribe le presentó una propuesta al Consejo Superior de la Empresa Privada (Cosep), con la cual buscan que las empresas acopiadoras de langosta paguen más por la libra del producto. El presidente de la organización, el reverendo George Wright, explicó que la pesca estaba paralizada por el período de veda, pero amenazaron con no volver a pescar si no resolvían la situación. La libra de langosta era pagada a 10.63 dólares, la organización pidió que el precio fuese de 14 dólares por libra a partir del 1 de julio que finalizaba la veda.",Hoy: http://www.hoy.com.ni/2016/06/29/piden-al-cosep-mejorar-precio-la-langosta/ (2016-06-29)
3001,2016-07-05,Región del Pacífico,Departamento de Rivas,Local,Bloqueo,NA,Asociación de taxistas,Grupos y/u organizaciones de empresarios y empresarias,NA,Exigir sacar de circulación a taxistas ilegales,Fiscalización de la función pública y rendición de cuentas,Solicitud de respuesta,Alcaldía de San Juan del Sur,Municipalidad en general,No registrado,No registrada o no existencia de alianzas,Particular,Presencia policial,"Propietarios de taxis afiliados a la cooperativa de Taxis y Servicios Múltiples de San Juan del Sur R.L, de la ciudad de San Juan del Sur, llevaron a cabo un bloqueo con el objetivo de exigir a la municipalidad y a la Policía Nacional que sacasen de circulación a taxis que llevaban a cabo su actividad sin estar registrada de manera formal.",La Prensa: http://www.laprensa.com.ni/2016/07/05/departamentales/2063455-taxistas-protestan-en-san-juan-del-sur (2016-07-05)
3002,2016-07-06,Región Norte Central,Departamento de Estelí,Local,Marcha,NA,Agrupaciones de medicos de Estelí,Grupos y/u organizaciones profesionales,NA,Exigir justicia para médicos acusados de negligencia médica,Fiscalización de la función pública y rendición de cuentas,"Lucha por la justicia, contra la impunidad y contra la criminalización de la protesta social",Fiscalía de Estelí,Poder Judicial,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Médicos y trabajadores de la salud pertenecientes a la clínica médica provisional Hospital San Juan de Dios, ubicada en el departamento de Estelí, llevaron a cabo una marcha exigiendo a la Fiscalía justicia para los médicos Xiomara Guillén y Cristian Berríos acusados de negligencia médica.",La Prensa: http://www.laprensa.com.ni/2016/07/06/departamentales/2063818-medicos-marcharon-hasta-los-juzgados (2016-07-06)
3003,2016-07-12,Región del Pacífico,Departamento de Managua,Local,Declaración pública,Denuncia,Comisión Nacional de Productores de Papa,Grupos y/u organizaciones de empresarios y empresarias,NA,Exigir reunión con autoridades Estatales,Defensa de la producción agropecuaria,Defensa de productos y productores nacionales,Banco Central de Nicaragua (BCN),Instituciones descentralizadas y/o autónomas,No registrado,No registrada o no existencia de alianzas,Particular,No registrado o no existencia,"Productores de papa organizados en la Comisión Nacional de Productores de Papa (Conapapa), llevaron a cabo un comunicado demandando una reunión con el gobierno, frente a la autorización establecida por el Banco Central de Nicaragua (BCN) para la libre importación de papa, la cual, según los productores, les afectaría.",La Prensa: http://www.laprensa.com.ni/2016/07/12/departamentales/2066865-inquietos-por-importacion-de-papa (2016-07-12)
3004,2016-07-13,Región del Pacífico,Departamento de Managua,Local,Mitin o concentración,NA,Agrupación de mujeres,Grupos y/u organizaciones de género,De mujeres,Exigir información sobre avance de investigación de femicidio,Fiscalización de la función pública y rendición de cuentas,"Lucha por la justicia, contra la impunidad y contra la criminalización de la protesta social",Policía Nacional,Poder Judicial,No registrado,No registrada o no existencia de alianzas,Particular,Presencia policial,Grupo de mujeres del municipio de Villa del Carmen llevaron a cabo un plantón afuera de las instalaciones de la delegación policial exigiendo información sobre el avance en las investigaciones del asesinato de Anielka Espinoza.,La Prensa: http://www.laprensa.com.ni/2016/07/13/nacionales/2067406-mujeres-demandan-justicia-por-asesinato-de-universitaria-en-villa-el-carmen (2016-07-13)
